Unnamed: 0,id,text,sentiment
15555,631074255132852000," ""mckay &amp; donuts: big tuesday on the show!  another b new music tuesday with new stuff from zac brown band,... 	",positive
15557,639462640528556000, en route back to turin after a perfect day out in milan. looking forward to a chilled day tomorrow and the #u gig tomorrow night. #uietour	,positive
15558,801527154769006000, desperate #george #soros linked to anti #trump protests: he is terrified of losing his grip on power ,negative
15559,641446388497313000, i was thinking about niall and how he was really cute at  and then i remembered his nd birthday is in five days and i can't cope with it	,positive
15560,631119350435586000, david wright is nd all-time in war for the mets and # among batters. can he return to form?  	,neutral
15561,802210126031687000, environmental racism . it's ok to reroute w/ some north dakota people but not others? you know this is wrong. ,negative
15563,805507168464175000," so funny when people who eat meat, cheese, etc, dont buy cruelty free, wear animals, etc pretend to give a shit about tabacco animal testing",negative
15565,802263894479630000, u.s. wants test-track network for self-driving cars  via ,neutral
15566,641500846627270000, yo i forgot to mention that i saw  in saturday and i think he's super rad. and s/o to vessels cause their new stuff is gucci	,neutral
15567,638476064398798000, floyd mayweather fight september ! come on down for the excitement &amp; grab your seat early !! #mayweatherberto	,positive
15568,802313251749036000, world war iii will start by trump calling kim jong un fat via twitter,negative
15569,669401571139170000,  hi may name is briana nice to meet you sir! im new and town just wanna meet some people	,positive
15570,805531400594038000, california run into the ground by corrupt  party rule~drivers licenses for illegals/ automatic voter registration ,neutral
15571,636737142522310000, i hope they're not suggesting calvin and zayn fighting because let's face it...zayn may be tiny but he's got fast hands	,negative
15572,633330899111817000, ohio gov. john kasich signs up for the south carolina gop presidential primary on feb. . 	,neutral
15574,802285303591358000, large pharma are uniquely positioned to drive forward deep learning in drug discovery. they are the only ones with datasets large enough.,neutral
15575,802209485649538000,"   thank god the popular vote doesn't matter, we'd have a corrupt pay-to-play criminal elected.",neutral
15576,805695731990413000, vaccines should not be legally required especially when doctors cannot predict ahead of time who will be harmed ,negative
15577,802352833861283000, (montreal gazette NNEGEMOTICONN #leonard #cohen albums sell fast in montreal : since the singing poet..  ,positive
15579,802345264153407000,  i'm voting for tim duncan,positive
15580,802209753514512000,"   i'd disagree with you bruce. read her book. i'd be happy to gift it to you, if you are willing to read it.",neutral
15581,624821289748971000,  did you see where paul dunne hit his tee shot on the nd in his final round? #beyondyarnterritory	,neutral
15582,628033548151324000," ""as noted, brock lesnar has been announced for the october rd wwe live event from madison square (cont) 	",neutral
15583,805679276511010000," seems we can only count on them for tax cuts for the rich, gutting medicare, ssa, policies against women, lgbt, vot‚ä¶ ",negative
15584,633002377755394000," ""paper towns comes out tomorrow and guess who will most definitely be going to see it once again? if you guessed me, you are correct.""	",positive
15585,637458136815828000, goodnight friends i love you and niall and i can't wait to see the boys again tomorrow ahhhhdnfcn	,positive
15587,640282509826203000, it's shrimp saturday all day!! // cheer on the #royals vs. the white sox tonight at :pm. // come on in for... 	,neutral
15589,805671851896639000, effects of raising #minimumwage to $ on #nyc #carwash owners #expensereports #finance #vc  ,neutral
15590,675096185389101000," ""c'mon christine,  even you know tony blair is a has been.  	",negative
15591,635887349994532000, saddest part is christians give me the hardest time about it. jews and muslims? they know the score. nd verse is the first. touch butts.	,negative
15592,637082978485673000," ""white sox lead the mariners - at the end of the th. pitching: sea r elias, chw c rodon (espn) 	",neutral
15593,675140732479537000, only good thing going right now is my david bowie raccoon hat comes in on saturday	,positive
15594,639902254116564000, kane returns monday on #raw will we see the mask or not #wwe 	,neutral
15595,636563101685555000, rousey keeps running her mouth like the rd grader with a crush.	,negative
15596,805694653832069000,  theek hai:p,neutral
15597,633684449520041000, s/o to the folks just now learning ice cube did more than friday and dre isn't just responsible for eminem's come up #themoreyouknow	,neutral
15598,802353753076670000, why did i just watch michael moore defending #blacklivesmatter,negative
15599,681359106905538000," ""according to billboard """"sorry"""" is the th best song of the year. #videomtv justin bieber""	",positive
15600,631167624634830000, how have i known about frank ocean since th grade and i just now realize he is a baller and probably one of the most inventive dudes in rnb	,positive
15601,678878487076192000, ambassador: azerbaijan may join the islamic coalition: the country has received an offer from saudi arabia. /articles/politics/	,neutral
15602,802271327780356000,"  appears to have become another michael moore, but with zero sense of humor.",negative
15603,801120926255325000," #trumptransitionteam issues #statement...clearly, they never met #trump. ",neutral
15604,640289778483654000, gucci variety spirit tenacity february open the distich thy monad swish combo in contemplation of special plea...	,neutral
15605,620671902621696000, monday night raw tonight and we have one thing confirmed... sheamus takes on randy orton at battleground!	,neutral
15606,623737301751963000, happy nd birthday to prince george. love the cute photo that has been released. 	,positive
15608,800293494623321000, a big congrats to  on his #nbawards win! you can read our conversation with the author here ,positive
15609,805603144067584000, nobody could've played muhammad ali better than will smith.,positive
15610,628278952906194000, tomorrow is my last day as a full time shift lead at dunkin. so i'm getting waterproof mascara. because there'll probably be water works.	,neutral
15613,802206900909654000,   i'm sure it is a nyt # best-seller for a reason.,positive
15614,800457972832841000,    the #kremlintrolls are now reduced to pimping moldy old lies now that jit nailed ru. #mh,neutral
15615,637799515202805000,   islam means submission to the will of god &amp;obedience to his law. now u shud understand muhammad was the st islamist	,neutral
15617,681174377925324000," "" perhaps even shared; he pitches his voice for thor's ears* a mortal may not be enough, but they do help. all writhing and &gt;""	",neutral
15619,802142450127093000,  yeah fuck you,negative
15620,635790543356870000," "" ...trying to do the same, but u in europe and osu football may suck me back in. #michiecorleone 	",neutral
15622,802193459046190000, this year's hottest toy: #hatchimals  ,positive
15625,805663204835663000,   it's the type of id & accessibility. this helped me understand the controversy of suppression ,neutral
15626,805701161755914000, r u happy with the win over north #dakota access pipeline?#westworld#thewalkingdead#mariahsworld#christmasahorrormovie#secretsandlies,neutral
15628,802376638004609000,   this all coming down from the scum media and lib leftists .,negative
15629,676329307535314000, dark souls has made me hollow. humanity at . praise the sun.	,neutral
15631,805668946435252000, so heartbreaking üòî,negative
15632,805650775275929000, vaccines cows power point ppt slides -   #vaccines #cows #power #point,neutral
15633,805716117415231000, fox news the antiquated jeep carrying deceased cuban dictator fidel castro's remains broke‚ä¶ ,neutral
15634,631283376943529000, some band nearby playing u's sunday bloody sunday. that's better than the terrible music my neighbors usually play	,neutral
15635,802141345599155000, i watched + minutes of a facebook live video hatching one of these and i regret every second. #hatchimals #why ,negative
15636,637628740055511000," ""jc turned water into wine, died for our sins and raised from the dead on a sunday godbless (jc = john cena)""	",neutral
15637,802201247310839000, what's it like taking a #tesla road trip from london to berlin? read here:  $tsla #teslamotors #teslamodels #elonmusk,neutral
15638,635270941593968000," ""my review of """"straight out of compton"""" if you like ice cube, you may like his son better. plus """"bye felicia"""" makes even more sense b +""	",positive
15640,636332967879680000, the foo fighters show has a lot of diversity. in the white people that attend a concert on a tuesday night.	,positive
15641,801582066911559000, helping melania work on her next michelle obama speech.  #keepstrumpupatnight,negative
15644,639208180585791000,   i may sound like a parrot but dr. ben carson as our leader with carly fiorina as his vp is a winner for all americans.	,positive
15645,639145789994872000," ""my mom called me and said do you want to go see kanye west perform. too bad it's on the th, or else i would have seen yeezy with ma moma.""	",neutral
15646,677425022185701000," ""don't miss the christmas #soccer cup!bst vs nottingham university medics football club!friday / at pm, field forza e coraggio in milan!""	",neutral
15647,625217701691170000, morning squash match and then aunty time before the eid fest in sheffield - funday sunday	,neutral
15648,637529391791239000," ""if you can see chuck norris, he can see you. if you can't see chuck norris, you may be only seconds away from death.""	",neutral
15649,638122191024992000, white sox: th walk-off win of season is nd-most in mlb (cubs with  entering sunday)	,neutral
15651,639856802083926000, still prefer the nirvana cover because i can actually listen to it repeatedly. the only part i like is st chorus. 	,positive
15655,679007521248440000, shahbaz humayun to iran shia read st kalma of muslim or announce you are not muslims or else iran and all shia... 	,negative
15656,676491138610692000, keep voting for lady gaga by just retweeting this tweet! voting ends tomorrow!  #mtvstars lady gaga 	,neutral
15657,805716539395739000, what do nobel laureates say about homeopathy? ,neutral
15658,635964012547538000," ""well, this is just embarrassing #immigrantlivesmatter scott walker and 'birthright citizenship'  via ""	",negative
15659,680886863398334000, : black friday on itunes - $. holiday album. under the mistletoe by justin bieber  	,neutral
15660,639998824958820000," ""if you want off the bandwagon, go ahead. david price starts tomorrow. #bluejays""	",neutral
15661,801663563798609000," melania trump can copy michelle obamas speech word for word, but if i plagiarize on a research paper i'll get kicked out of my university üôé",negative
15662,639078043366096000," ""for , a look at why the next debate will be a lot tougher for carly fiorina than the last one was. 	",neutral
15663,623232744676544000," ""same is done by pakistan army in #awaran #balochistan since the st day of eid, what's the difference btw them two? 	",neutral
15664,802199058915926000, democrats knew the this was how important this election was.  we need to #uniteblue be bigger re-focus on our goal. ,positive
15666,801099614736687000, service pack  makes all sql server  versions functionally identical. ,neutral
15667,675322757211623000," ""this is the rd time i've seen gadafi in a long while, and every time he's with tony blair 	",neutral
15668,801888196326018000, #hezbollah martyr qasim shamkha yrs old from burj qalawiyeh pledging allegiance to syeda zainab (as) in #aleppo‚ä¶ ,neutral
15669,639018734233911000," "" imagine going to the store and seeing a gucci bag for $ and the same bag at the next store for $, the nd bag is ct""	",neutral
15670,622007528621277000, national hot dog day is saturday #capitalgmc #saturday see you there.	,neutral
15671,636710808085336000, as a jewish accepting islam should be considered. you can keep the sabbath. but friday becomes your new sabbath	,neutral
15672,805650676495749000, old death penalty needs to be laid to rest - the daily titan ,neutral
15673,670937793619615000," ""how fucking awesome are the french??? defiant after charlie hebdo. resilient after #parisattacks . now, creative for climate change march &lt;""	",positive
15674,641669041703231000," ""picking up my car today, big brother is on tonight, season premiere of the league, not bad for a wednesday""	",positive
15675,660523865555234000," ""my sweet lord by george harrison is #nowplaying in the sun, lancaster.  download it now at 	",neutral
15676,801438220110221000," road to #mosul, #iraq. / camino a mosul, #irak.#roadtomosul #mosuloffensive #photojournalism‚ä¶ ",neutral
15677,668793517196447000, 'has modiji taken selfie with a farmer?' rahul gandhi's dig at pm: congress vice president rahul gandhi on mon... 	,neutral
15678,802184476919005000,    #palestine link -==>   ,neutral
15679,805676911380860000," marine le pen is the next france president, right? tears üò≠",neutral
15680,639903415473172000, james is going seeing the foo fighters tomorrow and i am very jealous	,neutral
15681,805505872202006000, trying to have a conversation with my dad about vegetarianism is the most pointless infuriating thing ever #caveman,negative
15682,624163041500917000," ""good thursday morning, #weatherhounds! glad to see y'all survived the sharknado outbreak more or less intact.""	",positive
15683,640426119745945000, to all christians on twitter: have a blessed sunday! to all tweeters: have a great day &amp; happy tweeting!	,positive
15684,802416243567259000,"   white working class elected trump, will bust unions, kill their health care, privatize medicare & social security.",negative
15685,805681653628751000, zac efron completely naked ,neutral
15686,801826390190555000,   i was just thinking this the other day!,positive
15689,805633558769500000,"  women's right to choose, opposing gay marriage",neutral
15690,623653123333079000, you worry about your nd amendment america with a nra nut john kasich givin guns like candy its my life i worry about.. wild west mentality.	,negative
15691,801537528042049000, #saakashvili has his say on #ukraine #odessa #georgia ,neutral
15692,638661235244953000," "" hi, can you confirm that there will be extra services from milton keynes to london after foo fighters concert on sat /?""	",neutral
15693,799742459487993000, singletaken‚úì devastated by the recent election results & permanently flaccid thanks to the faces + policies behind #trumptransitionteam,negative
15695,802148742530998000," bearakeet, burtle, draggle, penguala for sale! dm me before they are all gone! #hatchimals #hatchimal #blackfriday‚ä¶ ",positive
15696,805643572695494000, i liked a  video  andrea gibson- i do (gay [queer] marriage poem),positive
15697,679094692143853000, thor and odin have more to do with dec  than jesus	,neutral
15698,667738803407224000," "" tin, one of the  metals known to the ancients was associated with jupiter/zeus. thursday = thor's day (jueves) is the tin day""	",positive
15699,641496771311464000, #onedirection are breaking up following zayn's departure. but a founder exiting shouldn't mean the end of a business 	,neutral
15702,641038093928263000," ""with an ace, murray takes the rd set -()  but still trails anderson -.""	",neutral
15703,801490878447624000,    ‚äúkim fatty the third‚äù  what the chinese call kim,neutral
15704,802372245150724000,"   if the #gop dare to touch social security, i call for a massive class action suit. we might just sink the #gop.",neutral
15705,639638925493993000," "" true, right now they have the best squad. but if milan can pull a few transfers right in january, there's hope for top .""	",positive
15707,640401912609787000, better ward off the christians that may or may not follow me	,neutral
15708,802328128433496000, the ostp held a series of workshops abt the future of ai & drive the whitehouse adoption of forward thinking policies on self-driving cars.,neutral
15709,667016957464592000, if you want to put junk bonds into your ira you may benefit from working with a financial advisor.. a human one  happy  	,neutral
15710,662786556994985000," ""watching tfi friday, wtf has chris evans done, has he had surgery? just doesn't look right, grow old gracefully fella!!""	",negative
15711,631121038693142000, anybody wanna go to a sam smith concert with me friday.?	,neutral
15712,802373133361709000,"  photos of melania, trump wishes we'd forget  via ",neutral
15715,637097745610739000,  i've only got niall now ... but if you want harry i'll get more tomorrow!!	,positive
15716,635110563098566000, i think that last friday night by katy perry is lowkey a bop there i said it	,negative
15717,639249830481518000,  it's july th and i still don't care about frank ocean	,negative
15719,681685437782441000, i may be trapped in thor for a decade but i have cookies so i might make it	,neutral
15721,802216204924488000," no. after the role of your network in spreading lies about #libya in , you don't get to call out ""fake news"" or‚ä¶ ",negative
15722,638016357146206000, looking forward to thursday bc that new episode of naruto is going to have me on my ass	,positive
15723,628801090343931000,   watchout  may call you vampire. but then rly minister is bjp and not yakub &amp;she will let pass	,neutral
15724,805653259847405000," hope you are feeling better ! since you are running a clinical trial, try the oreganol/oil of oregano!‚ä¶ ",neutral
15725,638587299878440000, another week. c. wants to take him to a gay bar. assistant points out that he may find a girlfriend. or a boyfriend. whatever.	,neutral
15726,630512542398447000," "". &lt;-arguably one of frank gifford's biggest fans, your love for him was legendary...may he rip""	",positive
15727,801504292633014000, . sokie. michel. paris. emily#gilmoregirlstop ,neutral
15728,802412419624660000, when kiria can't sleep guess who she keep up üôáüèω‚äç‚ôäô∏è,neutral
15729,641169499622907000, #fantasy recommendation by  :jackie #bradley jr. while the red sox season may b...  #alarm	,neutral
15733,801101918839984000, colson whitehead's #nbawards win was some of the biggest news in the book world‚äîand the solar system! ,positive
15734,805699412257181000, can we like get zac efron or justin bieber for next year's mmbc or something bc  happy ,positive
15735,640503793499684000," "" may i get a solo with niall, please?""	",neutral
15736,636227099452289000, i really really really want to see foo fighters on saturday!!!	,positive
15738,641425050017656000, serena is one of the best athletes in the world. like may weather at his sport or kobe or tom brady	,positive
15739,801652141979009000,   says best in nation. he's turning in his grayson allen fan club card. #goheels #mauiinvitational #bilasisadookie,neutral
15740,802206540270829000,"       gop, many of us remember how u screwed this country up.",negative
15741,629839260892438000, people worried about david price pitching tomorrow but they seem to forget we own the guy #nyy	,positive
15742,635551624535142000, wouldnt d have posted a facebook statement first like what they did with zayn? this is big news and it's just being reported by the sun	,neutral
15743,674139569969868000," ""kendrick's remix of j. cole's  fhd hit goes # for the nd straight week  top tracks:  	",positive
15744,640039906677551000, ok let me just say the th clip where harry is putting his hat on niall.... ah he looks so good 	,positive
15745,636339944579928000,  then you would be so good that they would ask you to be there th member and you would mend there broken hearts after zayn left	,neutral
15746,805652505275363000, waking up beside ui'm a loaded gun i can't contain this anymorei'm all yours i got no control no control happy ,neutral
15747,635997869774929000," ""john cena just gave an aa to jon stewart on monday night raw. yes, you just read that right. #raw""	",positive
15748,802284505037844000, new #tesla video shows how robot #cars will react when they're launched in . #blackfriday ,neutral
15749,625827204853841000, dean ambrose gets the last laugh tonight on #raw - results:  	,neutral
15750,623651788823097000, c'mon guys we all knew taylor was gonna do something eventually when lena dunham showed up in the bad blood video.	,neutral
15751,667820899949608000," ""shatrughan sinha &amp; rahul gandhi are dons to dust, both sailing in the same boat without an oar finds no shores. both r d setting sun.""	",negative
15753,802281426435469000, not just a black box; interpretable deep learning for genomics - silicon valley big data scien...  via ,neutral
15754,633657963497017000, wisconsin gov. scott walker is prepared to call out members of his own party tuesday as he unveils his own plan... 	,neutral
15755,638462765812858000," ""if bee comes in with cash in oct,i'd imagine milan are gonna splurge in the winter&amp;definitely next summer,let's hope they are smart about it""	",neutral
15756,802162173145325000,   get me on the show and let me sell you a #hatchimals  picked up on our story ,positive
15759,629432366260424000," ""from july  , rowdy roddy piper giving his opinion on hulk hogan (and the """"racist"""" comments). probably his... 	",neutral
15760,641464982366908000, remember when th grade shawn strut into the drama club's performance of casey at the bat to this 	,neutral
15761,638681008666226000, i'd love for someone to come down here the th &amp; see ed sheeran with me	,positive
15762,801487439021953000, trump's erection (teehee) of a wall on the mexican border will go the same way as obama's closure of g'tmo.,neutral
15763,639872638366679000, just sinking in that i go to see the foo fighters on sunday. i'm actually going to see dave grohl perform. insane.	,positive
15764,801852016112926000,"       bunch of ""bad hombres"".",neutral
15765,805595327659012000," phosphorus: highly flamable: a person who is affected by phosphorus is energetic, outgoing, hyperactive, sociable,‚ä¶ ",neutral
15766,663143585492041000, if you address sebastian stan or chris evans somebody else may respond instead. #marvel #chrisevans #sebastianstan	,neutral
15767,802168282509778000, #world #news  unian: poroshenko‚äôs office names three points ukraine opposed at‚ä¶  ,neutral
15768,663356212667392000, on remembrance sunday my primary thought is of this very day in -when the ira tried  murder members of my family for daring to remember	,negative
15769,640218609801785000, ice cube wrote all of nwa's lyrics and the screenplay for 'friday' so... 	,neutral
15770,634597140086566000, i find myself up late on thursday nights just in case frank ocean decides to do right by his people and drop this album	,neutral
15772,679002030762008000,  italy miss you  happy  x come back as soon as march to milan! we are waiting only you and 	,positive
15773,674032535140175000, twilight view of the city of sin from my th floor room lasvegas bellagio whatbptc  	,neutral
15774,623744384593362000, thursday is my favorite holiday of the year... national hot dog day!!!!!!!	,positive
15775,802140689203073000, can't wait until melania comes out with this speech üòçüòçüòç ,positive
15776,678168377005891000," ""milan, fiorentina and roma are interested in signing #juventus defender andrea barzagli, his contract ends in june, #juve want to keep him.""	",neutral
15777,640414865572634000, why is no one talking about the fact that niall's birthday is almost here. or the fact the boys can drop the th album any day now	,neutral
15778,802211405663497000,    jeb dont go out writing opeds to absolve yourself. you choose party over country. you are n american as putin would b,negative
15779,622824641418039000," ""tom rinaldi asks paul dunne what he'll be thinking if he tees off monday with share of lead. """"make contact with the ball."""" great stuff.""	",neutral
15780,805636792716263000,    i want zac efron to play me.,positive
15781,801951928976632000, at least  killed in egypt's sinai -  #egypt #sisi #muslims #israel #gaza #sinai #hamas,neutral
15784,660346371803906000, dark souls spooky scary halloween party in chasm of the abyss tomorrow! [all platforms] 	,neutral
15785,799612398416068000,"   oh, and we mustn't forget re: flynn -- a putinophile",negative
15786,678089871035076000, my mom tomorrow: why are you so tired me: [flashbacks to watching chris evans interviews all night] me: uh	,neutral
15787,633042113882664000, #uspga man totally oblivious to dustin johnson's tee shot landing beside him at the th. #foreleft	,neutral
15788,641013830605078000, super super super excited about gay pride on the th too mf hype.	,positive
15789,637666339587510000, harry kane and barkley are the most overhyped english talents going. nd season syndrome for kane for sure	,neutral
15790,681074162367131000, : is tfi friday cancelled because of chris evans' top gear?    no: it's crap	,neutral
15792,802178785638424000, we now yield the floor to the  team. #unitednations  ,neutral
15794,630534883597795000," ""frank gifford, a hall of fame football player for the new york giants and a legendary broadcaster, died sunday.""	",neutral
15795,802247866035163000,  thanks tim duncan üë¥üèº,positive
15796,802343904091590000, #dana_milbank: ‚äò#nancy_pelosi and her team should go‚äô  #retweeetme ,neutral
15799,636920884868067000," ""    if i went for ps i could have been playing it by tomorrow or saturday. i am pc dedicated, it hurts.""	",neutral
15800,624013303887499000, gonna watch sharknado  tomorrow on demand so i don't have to watch the fucking commercials	,neutral
15801,801921039030779000," happy thanksgiving from turkey! (oh, the puns üòå)deciphering cryptic wifi access at  to‚ä¶ ",positive
15802,641219243049005000,  we got milan last wednesday ... she's rotten  happy  	,neutral
15803,805626569897086000,   both obama and clinton were anti gay marriage just a years back too.,negative
15804,636048868967251000," ""super eagles coach, sunday oliseh, says that the team is not formidable but believed that it needs time for it to... 	",neutral
15805,639456513581522000, real madrid have asked keylor navas to cancel his flight out of madrid on monday as they try to include him in the deal that would finally	,neutral
15806,635969914138923000," ""had a great time meeting my senators,  and  at the scott walker luncheon last friday! 	",positive
15807,622928794412843000, th hats in the last verse of bad blood are soooo sick	,neutral
15808,801687437168652000,  valencia/can√≥/segura/seager gives me hope. that's a damn solid infield. taijuan walker cy young winner confirmed  happy ,positive
15809,627448212383600000, the book of souls sounds like it's going to be everything we love about iron maiden. can't wait for sept th! 	,positive
15810,627961944176132000, the texas rangers did a nice job today and josh hamilton is able to hit his th home run and he did a great job today.	,positive
15811,637025607583420000, first draft tonight ... i don't care foo fighters on saturday!	,positive
15812,668466831749853000, dreamed i met david bowie at a coffee shop. got to talking about music and he sat down with me for hours. hope it was prophetic.	,positive
15813,805715677915054000, pope francis has declined to answer four cardinals‚äô ‚äòdoubts‚äô about his teaching on marriage. the church is now in... ,negative
15814,674977011530661000, kendrick's flow in the last minute of black friday is too damn good	,positive
15815,802143285494091000,   anyone #stillwithher are ignorant of #pizzagate or are pedophiles,negative
15816,800115941619044000," microsoft joins the linux¬†foundation, a move long overdue and one which will hopefully help make windows more secure ",positive
15817,674988140852039000, when niggas in the bus are playing kendrick and cole's black friday out loud &gt;&gt;&gt;&gt;&gt;&gt;	,neutral
15818,802378709890121000," ""we're already experimenting with more materials."" - d_fuel co-founder john schneider  via cnntech",positive
15821,802051144411278000, . you need to be aware of the ways keith ellison will destroy the party if selected to chair the dnc  ,negative
15822,667049628106379000," "" rts &amp; i'll come to school dressed as thor on april th, which is a thorsday &amp; the day before the avengers comes out.""	",positive
15823,640646470199283000, so shawn is going to be on kelly and michael tomorrow	,neutral
15827,801329183792233000, the us-led coalition forces launched  airstrikes against #isis sites in #iraq and #syria. ##mosulops‚ä¶ ,neutral
15828,638573034312482000, i just realized i've been watching naruto since i was in the th grade and i'm about to start my rd year of college...	,positive
15830,801656772922667000, grayson allen?  championship game mvp. freshman all american. + college points. duke all american.according‚ä¶ ,neutral
15831,665331173296484000," "" no, just no. this is after the charlie hebdo massacre... in january.        	",negative
15832,802373348147662000," ""favorite mannequin challenge is the obama admin standing still while human rights atrocities take place at standing rock(& flint)"" -beydoun",neutral
15834,802234923541139000, the spurs are still a real disciplined team even without tim duncan.,positive
15835,665774400185192000, hahaha can imagine dana white may want to kill himself after that rousey fight	,neutral
15836,627877091976085000," ""i truly believe there are christians, muslims and jews who will go to heaven! it's the people condemning others who won't make it!  #sunday""	",positive
15837,634513886276898000, . is replacing frank ocean with  for the saturday night headliner spot. 	,neutral
15839,800187489994452000, nice #nationalfastfoodday,positive
15840,640863291137486000, start off #laborday with some yoga. monday // : :am - :am -  beginner /intermediate yoga  what a... 	,neutral
15841,805603423643168000," ""it's not the mountains ahead to climb that wear you out; it's the pebble in your shoe."" ~muhammad ali #meantmore ",neutral
15842,632173954699014000, are we just going to ignore the fact that ice cube got his ass whoop by ricky smiley at the beginning of friday after next???	,neutral
15843,634797144063516000," "" it's pretty sad, rooney may be the last one for a long time now unless players like sterling, kane, stones, wilson""	",negative
15845,802192942001688000,  trump will appoint bankruptcy czar ross as secretary of commerce.,neutral
15846,805644008848498000, #anal fissure homeopathy lest talk about sex,neutral
15847,640701965517869000,  how many do you need? i have to get them from mrs murray and we can meet sometime friday	,neutral
15848,637972104487436000," ""my saturday night in milan? working, online coaching @   """"love your job and you'll never... 	",positive
15849,627280093514235000," ""sometimes it may get bad, but remember, you're never that dude that would skip paul mccartney for the weeknd, and all is well again""	",neutral
15850,805669426997657000,  in other words a full eis. which is what was required in the st place + what will be nearly impossible for dapl to obtain.,neutral
15851,633468455430164000,  john cena like never seen before.with this aggression cena will rip apart seth rollins n be the th time champ #raw	,neutral
15852,635551540951011000, zayn's departure marked the beginning of the end... #rip #youwillbemissed #d 	,neutral
15853,639150073432031000," ""note: this means that if de gea signs for rm in january, he cannot be in real madrid's champions league squad.""	",neutral
15854,802180011381832000, #usa spottd m long rockets leavng #iran  #gaza &made #israel strike it@sealet m long ones arrive #houthi #yemen,neutral
15855,802325256262197000," trudeau elected by the same  ""obama team"" m.o.    used against netanyahu ""our tax money""‚ä¶ ",negative
15856,639190703042637000, camila talking about how shawn and her are close friends + some other questions that are answered  	,neutral
15857,805244205719228000," cuba deserved the embargo. you almost start world war ? we are going to ignore you forever, fuck you!",negative
15858,805624876178481000, muhammad ali the only person to have his star on the wall because he refused to let the prophet's name be stepped on ,neutral
15860,640029996183101000, just some where did you sleep last night by nirvana (acoustic) because   may need it.	,neutral
15861,635046640198524000, comment passed by  to the effect that matron is a dead ringer for caitlyn jenner. he may have a point. 	,neutral
15862,630602557237256000, #breakingnews american football star and broadcaster frank gifford dies at :  august  from the section...  	,neutral
15863,801598770970382000, a mexican cement maker is ready to lend its services to us president-elect donald trump to build the wall he wants to erect on the border.,neutral
15864,640677102774128000," "". i don't always stack the thursday night game in dfs, but when i do it's because tom brady is gonna throw for  yards.""	",positive
15865,666062500958482000, and they don't care about the finer points that may get in way of their tirades. reactions to that charlie hebdo thing were esp instructive	,neutral
15866,629426933768581000, nigerian troops yesterday august th arrested one mai mustapha alleged to be the fuel supplier to boko haram... 	,neutral
15867,679581360999116000," ""israel razes west bank home of modi'in hammer terrorist: last tuesday, the -year-old hacked and wounded two ... 	",negative
15868,676874871549378000, david bowie playing on the  at the moment....jedward set to be played soon...it's all happening here on the tuesday night request show!	,neutral
15871,639522437462368000," ""awesome release day tomorrow with iron maiden, amorphis and riverside, and can't really afford either. if i want to be sensible at least.""	",positive
15872,802195489374502000, #onedirection #niallhoran look how cute and beautiful he is ‚ò∫ô∏èüôà miss #onedirection ,positive
15873,802360720767746000, how to train your ai: microsoft releases open-source deep learning software  via ,neutral
15876,620432784390266000, #missusa i wonder if someone from st take is going to invite miss usa to the show	,neutral
15878,641046212234334000, tired of mark may trying to sell you on vt having a shot? well anderson vs murray has been worth all  hours thus far. #usopen #espn	,neutral
15882,802185952793915000," she cried for the family,neighbors and friends she left behind she cried for the burnt trees and charred land #palestine #palestineburning",neutral
15883,802164572060793000,"      read my articles. #israel treats #hamas daughter, people from #gaza",neutral
15885,632067739557851000, friday mubarak to all muslims all over the world.	,positive
15887,640090076035317000, listened to foo fighters - cold day in the sun 	,neutral
15888,801876664980413000, this is from #unitednations country statistics app.with only  of the population having access to internet (cont‚ä¶ ,neutral
15890,674395795177799000, i think the girl that looks like amy schumer may go home tonight.  #thevoice	,neutral
15892,673450159997624000," ""tony blair: uk may have to threaten assad with """"direct military action to disable"""" barrel bombing of civilians 	",neutral
15896,639823284855443000, happy friday you crazy fucks!!! long weekend!!!  week till the concert!! foo fighters - best of you: 	,positive
15897,625559941835845000, think i may have fallen in love with  only  minutes into sharknado  ha.	,positive
15898,638150394594619000," ""  dear mr. trump, you should be the st candidate to offer debate spot to carly fiorina,or boycott debate if she is left out""	",positive
15899,802195253738541000, many rightists say a person is reacting emotionally when a person is trying to engage.,neutral
15900,802234346241409000, pop is gay for tim duncan,negative
15901,677289482547146000," ""also great news for charity - taxpayers over . may make donations directly from an ira &amp; will not be taxed on the amounts up to $,""	",positive
15903,634620867696267000, #africanbaze: kris and caitlyn jenner take first photo at kylie's th birthday bash -- see the family pics!... 	,neutral
15904,675063884777148000, petition for  to open the  show in milan in march.	,neutral
15905,805658233037787000, #prophet #muhammad was treating every one of his #companions as if he most #beloved one to him.  #ep_,positive
15906,624781113957810000," ""ryan braun's home run in the th puts gives the brewers a - lead.  a.j. pollock, goldy, and david peralta will look to answer.""	",neutral
15907,638678708170059000," ""*spews out of bed like chuck norris in a sequined tux, making a series of ass-related typos during the marriage proposal that is tuesday*""	",negative
15908,805664183270318000," my mom just asked me what my research paper was on and i said euthanasia and she literally asked ""youth in asia?"" üòç",neutral
15912,664363408947601000," ""for all you that know me! hearing about dark souls  may be getting a pair of collector's editions, kind of makes... 	",neutral
15914,802382961312075000,  i just read a tweet about a woman in florida who voted for him but relies on obamacare for her ms..and she hopes it stays the same,neutral
15915,677683101863137000," ""testimony from harvey skinner, working with refugees in milan, italy: on saturday / we went to a camp in the... 	",neutral
